school,minority,sex,ses,mathach,meanses,size,sector
7890,No,Male,-0.338,16.809,-0.517,311,Public
7890,No,Male,-0.938,3.478,-0.517,311,Public
7890,No,Female,-0.148,7.774,-0.517,311,Public
7890,No,Male,-0.488,4.439,-0.517,311,Public
7890,Yes,Male,-0.868,9.35,-0.517,311,Public
7890,Yes,Male,-0.358,-0.398,-0.517,311,Public
7890,No,Male,0.112,20.468,-0.517,311,Public
7890,No,Female,-1.038,10.16,-0.517,311,Public
7890,No,Female,-0.738,8.787,-0.517,311,Public
7890,No,Female,-0.388,8.954,-0.517,311,Public
7890,No,Female,-1.388,2.434,-0.517,311,Public
7890,No,Female,-0.118,3.295,-0.517,311,Public
7890,No,Male,-0.368,6.893,-0.517,311,Public
7890,No,Male,-1.598,3.414,-0.517,311,Public
7890,No,Male,-1.148,9.28,-0.517,311,Public
7890,No,Male,-0.168,8.322,-0.517,311,Public
7890,Yes,Male,-0.318,6.22,-0.517,311,Public
7890,No,Female,0.832,12.037,-0.517,311,Public
7890,No,Male,-0.988,20.648,-0.517,311,Public
7890,Yes,Male,0.802,3.744,-0.517,311,Public
7890,Yes,Male,-0.048,-2.362,-0.517,311,Public
7890,No,Female,0.082,0.709,-0.517,311,Public
7919,No,Male,0.852,2.809,0.464,1451,Public
7919,No,Female,1.022,7.788,0.464,1451,Public
7919,No,Male,0.172,23.906,0.464,1451,Public
7919,No,Female,0.552,13.8,0.464,1451,Public
7919,No,Male,0.702,18.171,0.464,1451,Public
7919,No,Male,-0.008,10.083,0.464,1451,Public
7919,Yes,Female,0.762,9.891,0.464,1451,Public
7919,No,Male,1.172,17.775,0.464,1451,Public
7919,No,Male,0.952,22.519,0.464,1451,Public
7919,No,Female,-0.068,23.007,0.464,1451,Public
7919,No,Male,0.762,7.195,0.464,1451,Public
7919,No,Male,0.612,13.475,0.464,1451,Public
7919,No,Female,0.392,6.582,0.464,1451,Public
7919,No,Male,-0.118,23.623,0.464,1451,Public
7919,No,Male,-0.118,4.675,0.464,1451,Public
7919,No,Male,-0.038,13.184,0.464,1451,Public
7919,No,Male,0.062,19.14,0.464,1451,Public
7919,No,Female,0.862,20.245,0.464,1451,Public
7919,No,Female,0.132,0.767,0.464,1451,Public
7919,No,Female,0.652,14.991,0.464,1451,Public
7919,No,Male,0.412,18.484,0.464,1451,Public
7919,No,Female,0.412,13.23,0.464,1451,Public
7919,No,Female,0.962,18.608,0.464,1451,Public
7919,No,Female,0.622,23.578,0.464,1451,Public
7919,No,Male,-1.578,3.367,0.464,1451,Public
7919,No,Male,0.302,10.437,0.464,1451,Public
7919,No,Female,0.062,9.76,0.464,1451,Public
7919,No,Female,-0.408,10.889,0.464,1451,Public
7919,No,Male,1.012,21.741,0.464,1451,Public
7919,No,Male,0.752,21.695,0.464,1451,Public
7919,No,Female,0.802,23.323,0.464,1451,Public
7919,No,Female,0.762,19.043,0.464,1451,Public
7919,No,Male,0.762,18.921,0.464,1451,Public
7919,No,Female,0.282,8,0.464,1451,Public
7919,No,Male,0.862,21.539,0.464,1451,Public
7919,No,Male,0.342,21.152,0.464,1451,Public
7919,No,Male,1.262,12.056,0.464,1451,Public
8009,Yes,Male,-0.148,5.6,0.522,716,Catholic
8009,Yes,Male,0.072,19.843,0.522,716,Catholic
8009,Yes,Male,0.332,5.359,0.522,716,Catholic
8009,No,Male,0.612,18.394,0.522,716,Catholic
8009,No,Male,0.882,17.807,0.522,716,Catholic
8009,No,Male,0.882,14.278,0.522,716,Catholic
8009,No,Male,0.922,12.072,0.522,716,Catholic
8009,No,Male,-0.798,3.5,0.522,716,Catholic
8009,No,Male,0.892,17.958,0.522,716,Catholic
8009,Yes,Male,1.252,22.772,0.522,716,Catholic
8009,No,Male,-0.588,12.224,0.522,716,Catholic
8009,No,Male,0.912,15.402,0.522,716,Catholic
8009,No,Male,0.902,13.255,0.522,716,Catholic
8009,No,Male,0.932,14.514,0.522,716,Catholic
8009,Yes,Male,1.072,16.396,0.522,716,Catholic
8009,No,Male,0.412,19.565,0.522,716,Catholic
8009,No,Male,1.422,22.208,0.522,716,Catholic
8009,Yes,Male,1.192,9.52,0.522,716,Catholic
8009,No,Male,0.482,17.953,0.522,716,Catholic
8009,Yes,Male,1.102,6.149,0.522,716,Catholic
8009,No,Male,0.972,22.365,0.522,716,Catholic
8009,No,Male,0.282,11.063,0.522,716,Catholic
8009,Yes,Male,0.672,17.724,0.522,716,Catholic
8009,No,Male,1.072,15.422,0.522,716,Catholic
8009,No,Male,0.522,9.718,0.522,716,Catholic
8009,Yes,Male,0.892,9.78,0.522,716,Catholic
8009,Yes,Male,-0.388,19.686,0.522,716,Catholic
8009,No,Male,0.042,18.604,0.522,716,Catholic
8009,No,Male,0.302,6.153,0.522,716,Catholic
8009,No,Male,1.072,22.373,0.522,716,Catholic
8009,No,Male,0.002,13.331,0.522,716,Catholic
8009,No,Male,0.612,7.824,0.522,716,Catholic
8009,No,Male,-0.358,11.307,0.522,716,Catholic
8009,No,Male,0.502,18.814,0.522,716,Catholic
8009,No,Male,0.662,16.452,0.522,716,Catholic
8009,Yes,Male,0.652,9.311,0.522,716,Catholic
8009,No,Male,1.072,17.305,0.522,716,Catholic
8009,Yes,Male,0.792,-1.524,0.522,716,Catholic
8009,Yes,Male,-0.268,13.108,0.522,716,Catholic
8009,No,Male,0.382,14.931,0.522,716,Catholic
8009,No,Male,0.632,6.568,0.522,716,Catholic
8009,No,Male,0.452,14.061,0.522,716,Catholic
8009,Yes,Male,-0.618,20.828,0.522,716,Catholic
8009,No,Male,0.792,10.58,0.522,716,Catholic
8009,No,Male,0.672,13.147,0.522,716,Catholic
8009,Yes,Male,0.852,21.497,0.522,716,Catholic
8009,Yes,Male,-0.778,16.785,0.522,716,Catholic
8150,No,Female,0.322,12.693,0.312,868,Catholic
8150,No,Female,0.202,18.295,0.312,868,Catholic
8150,No,Female,-0.278,13.881,0.312,868,Catholic
8150,No,Female,1.182,21.186,0.312,868,Catholic
8150,No,Female,0.852,17.769,0.312,868,Catholic
8150,No,Male,0.032,10.399,0.312,868,Catholic
8150,No,Female,0.722,12.088,0.312,868,Catholic
8150,No,Female,0.302,7.369,0.312,868,Catholic
8150,No,Female,-0.358,8.555,0.312,868,Catholic
8150,No,Male,-0.318,14.947,0.312,868,Catholic
8150,No,Female,1.072,13.543,0.312,868,Catholic
8150,Yes,Female,0.902,16.405,0.312,868,Catholic
8150,No,Female,1.012,11.288,0.312,868,Catholic
8150,No,Female,-1.578,17.756,0.312,868,Catholic
8150,No,Male,1.132,13.66,0.312,868,Catholic
8150,No,Female,-0.198,24.355,0.312,868,Catholic
8150,Yes,Female,0.812,17.045,0.312,868,Catholic
8150,No,Male,-0.468,18.368,0.312,868,Catholic
8150,No,Male,0.612,17.82,0.312,868,Catholic
8150,No,Female,-0.548,5.523,0.312,868,Catholic
8150,No,Male,1.102,16.475,0.312,868,Catholic
8150,No,Male,-0.328,22.854,0.312,868,Catholic
8150,No,Male,-0.588,19.189,0.312,868,Catholic
8150,No,Female,1.072,17.889,0.312,868,Catholic
8150,No,Female,0.042,6.878,0.312,868,Catholic
8150,No,Female,0.532,22.854,0.312,868,Catholic
8150,No,Male,0.462,13.313,0.312,868,Catholic
8150,No,Female,0.542,18.002,0.312,868,Catholic
8150,No,Female,0.752,10.482,0.312,868,Catholic
8150,Yes,Male,0.582,6.106,0.312,868,Catholic
8150,No,Male,-0.208,13.779,0.312,868,Catholic
8150,No,Female,-0.638,17.846,0.312,868,Catholic
8150,No,Male,1.212,6.772,0.312,868,Catholic
8150,No,Female,0.752,23.58,0.312,868,Catholic
8150,No,Female,0.282,14.843,0.312,868,Catholic
8150,No,Female,0.512,15.244,0.312,868,Catholic
8150,No,Female,0.302,3.347,0.312,868,Catholic
8150,No,Male,-0.108,12.782,0.312,868,Catholic
8150,No,Male,0.282,20.296,0.312,868,Catholic
8150,No,Female,-0.118,14.334,0.312,868,Catholic
8150,No,Female,0.312,13.557,0.312,868,Catholic
8150,No,Female,-0.118,15.888,0.312,868,Catholic
8150,No,Male,0.602,14.356,0.312,868,Catholic
8150,Yes,Male,0.812,19.893,0.312,868,Catholic
8165,No,Male,-0.138,23.772,0.315,1346,Catholic
8165,No,Male,-0.438,14.389,0.315,1346,Catholic
8165,No,Male,0.222,20.781,0.315,1346,Catholic
8165,No,Male,-0.138,24.252,0.315,1346,Catholic
8165,No,Male,-0.298,20.564,0.315,1346,Catholic
8165,No,Male,-0.038,14.879,0.315,1346,Catholic
8165,No,Male,0.592,18.788,0.315,1346,Catholic
8165,No,Male,0.942,14.578,0.315,1346,Catholic
8165,No,Male,1.192,17.03,0.315,1346,Catholic
8165,No,Male,0.062,20.945,0.315,1346,Catholic
8165,No,Male,-0.678,11.244,0.315,1346,Catholic
8165,No,Male,0.332,10.989,0.315,1346,Catholic
8165,No,Male,0.192,12.644,0.315,1346,Catholic
8165,No,Male,0.092,10.442,0.315,1346,Catholic
8165,No,Male,-0.858,-0.179,0.315,1346,Catholic
8165,No,Male,-0.498,10.661,0.315,1346,Catholic
8165,No,Male,0.442,11.027,0.315,1346,Catholic
8165,No,Male,0.732,14.89,0.315,1346,Catholic
8165,No,Male,0.572,22.771,0.315,1346,Catholic
8165,Yes,Male,-1.058,15.539,0.315,1346,Catholic
8165,No,Male,1.192,18.822,0.315,1346,Catholic
8165,No,Male,1.332,21.185,0.315,1346,Catholic
8165,Yes,Male,-0.588,20.399,0.315,1346,Catholic
8165,No,Male,0.282,21.797,0.315,1346,Catholic
8165,No,Male,0.292,19.475,0.315,1346,Catholic
8165,No,Male,0.402,10.665,0.315,1346,Catholic
8165,No,Male,0.152,23.065,0.315,1346,Catholic
8165,No,Male,0.762,17.969,0.315,1346,Catholic
8165,No,Male,0.042,20.551,0.315,1346,Catholic
8165,No,Male,-0.298,13.492,0.315,1346,Catholic
8165,No,Male,1.122,18.215,0.315,1346,Catholic
8165,No,Male,-0.428,18.196,0.315,1346,Catholic
8165,No,Male,0.462,8.984,0.315,1346,Catholic
8165,No,Male,1.342,19.679,0.315,1346,Catholic
8165,No,Male,1.272,22.37,0.315,1346,Catholic
8165,No,Male,1.452,22.685,0.315,1346,Catholic
8165,No,Male,0.892,23.591,0.315,1346,Catholic
8165,No,Male,0.842,5.55,0.315,1346,Catholic
8165,No,Male,0.112,11.24,0.315,1346,Catholic
8165,No,Male,0.112,15.648,0.315,1346,Catholic
8165,Yes,Male,-0.588,19.391,0.315,1346,Catholic
8165,No,Male,0.152,21.324,0.315,1346,Catholic
8165,No,Male,1.132,15.071,0.315,1346,Catholic
8165,No,Male,-0.158,13.869,0.315,1346,Catholic
8165,No,Male,1.102,12.676,0.315,1346,Catholic
8165,No,Male,0.732,9.695,0.315,1346,Catholic
8165,No,Male,0.252,15.445,0.315,1346,Catholic
8165,No,Male,0.032,12.608,0.315,1346,Catholic
8165,No,Male,0.502,22.447,0.315,1346,Catholic
8175,Yes,Female,0.602,12.09,-0.166,1016,Public
8175,Yes,Male,-0.958,7.272,-0.166,1016,Public
8175,No,Male,0.012,5.683,-0.166,1016,Public
8175,No,Male,0.152,5.73,-0.166,1016,Public
8175,No,Female,-0.468,7.097,-0.166,1016,Public
8175,Yes,Female,-0.768,18.416,-0.166,1016,Public
8175,Yes,Male,-0.068,15.927,-0.166,1016,Public
8175,No,Male,-0.818,4.507,-0.166,1016,Public
8175,No,Female,0.532,14.017,-0.166,1016,Public
8175,Yes,Male,-0.218,9.202,-0.166,1016,Public
8175,Yes,Male,0.622,3.514,-0.166,1016,Public
8175,Yes,Female,0.112,13.703,-0.166,1016,Public
8175,Yes,Male,1.022,14.958,-0.166,1016,Public
8175,Yes,Female,-1.498,5.441,-0.166,1016,Public
8175,Yes,Male,0.322,19.822,-0.166,1016,Public
8175,Yes,Male,-0.478,23.689,-0.166,1016,Public
8175,Yes,Male,-0.738,17.255,-0.166,1016,Public
8175,No,Female,-0.298,11.531,-0.166,1016,Public
8175,Yes,Female,-0.498,4.141,-0.166,1016,Public
8175,Yes,Female,-0.798,10.793,-0.166,1016,Public
8175,Yes,Female,0.592,10.244,-0.166,1016,Public
8175,No,Male,0.792,6.351,-0.166,1016,Public
8175,Yes,Female,-1.178,14.173,-0.166,1016,Public
8175,Yes,Female,-0.148,5.284,-0.166,1016,Public
8175,Yes,Male,-0.968,15.894,-0.166,1016,Public
8175,Yes,Female,0.342,11.259,-0.166,1016,Public
8175,No,Female,-0.298,4.705,-0.166,1016,Public
8175,Yes,Female,-1.288,14.307,-0.166,1016,Public
8175,Yes,Male,-1.058,3.792,-0.166,1016,Public
8175,No,Male,0.472,24.479,-0.166,1016,Public
8175,No,Male,0.962,15.825,-0.166,1016,Public
8175,No,Male,-0.158,11.356,-0.166,1016,Public
8175,No,Female,0.502,23.58,-0.166,1016,Public
8188,No,Male,0.382,23.487,0.145,1896,Public
8188,No,Male,-0.308,3.545,0.145,1896,Public
8188,No,Female,-0.268,16.653,0.145,1896,Public
8188,No,Female,1.012,19.535,0.145,1896,Public
8188,No,Female,-0.018,14.778,0.145,1896,Public
8188,Yes,Female,-0.128,2.691,0.145,1896,Public
8188,No,Female,-1.238,5.56,0.145,1896,Public
8188,No,Female,0.552,7.77,0.145,1896,Public
8188,Yes,Female,1.072,8.629,0.145,1896,Public
8188,No,Female,-0.328,5.678,0.145,1896,Public
8188,No,Female,-0.838,10.259,0.145,1896,Public
8188,No,Male,-0.608,2.909,0.145,1896,Public
8188,No,Male,1.022,9.751,0.145,1896,Public
8188,No,Female,0.642,16.338,0.145,1896,Public
8188,No,Female,0.182,15.216,0.145,1896,Public
8188,No,Male,0.612,15.58,0.145,1896,Public
8188,No,Female,0.722,18.042,0.145,1896,Public
8188,Yes,Female,-0.358,5.127,0.145,1896,Public
8188,No,Female,0.112,22.354,0.145,1896,Public
8188,No,Female,-0.838,8.841,0.145,1896,Public
8188,No,Female,0.212,14.848,0.145,1896,Public
8188,No,Male,1.072,22.705,0.145,1896,Public
8188,No,Female,0.142,12.023,0.145,1896,Public
8188,Yes,Male,0.522,7.426,0.145,1896,Public
8188,No,Female,0.242,22.365,0.145,1896,Public
8188,No,Female,1.072,14.47,0.145,1896,Public
8188,No,Female,-0.138,17.763,0.145,1896,Public
8188,Yes,Female,-0.948,2.063,0.145,1896,Public
8188,No,Male,-0.538,20.627,0.145,1896,Public
8188,No,Female,1.152,15.196,0.145,1896,Public
8193,No,Male,0.402,19.699,-0.171,106,Catholic
8193,No,Male,-0.628,20.945,-0.171,106,Catholic
8193,Yes,Male,1.172,14.408,-0.171,106,Catholic
8193,No,Male,0.802,20.161,-0.171,106,Catholic
8193,No,Male,-0.898,15.639,-0.171,106,Catholic
8193,Yes,Male,0.032,17.554,-0.171,106,Catholic
8193,No,Male,0.582,17.143,-0.171,106,Catholic
8193,No,Male,0.572,18.91,-0.171,106,Catholic
8193,No,Male,-0.908,21.674,-0.171,106,Catholic
8193,Yes,Male,-0.688,9.681,-0.171,106,Catholic
8193,Yes,Male,-0.808,20.216,-0.171,106,Catholic
8193,No,Male,-0.338,15.235,-0.171,106,Catholic
8193,Yes,Male,-0.918,12.885,-0.171,106,Catholic
8193,No,Male,0.052,15.969,-0.171,106,Catholic
8193,No,Male,0.802,19.632,-0.171,106,Catholic
8193,No,Male,0.462,12.644,-0.171,106,Catholic
8193,Yes,Male,-0.348,10.102,-0.171,106,Catholic
8193,No,Male,-0.828,10.748,-0.171,106,Catholic
8193,Yes,Male,0.242,18.63,-0.171,106,Catholic
8193,No,Male,-0.108,17.734,-0.171,106,Catholic
8193,No,Male,0.492,18.406,-0.171,106,Catholic
8193,No,Male,-0.028,16.743,-0.171,106,Catholic
8193,No,Male,-0.438,16.939,-0.171,106,Catholic
8193,No,Male,0.322,24.993,-0.171,106,Catholic
8193,Yes,Male,-0.858,13.04,-0.171,106,Catholic
8193,No,Male,-0.468,16.311,-0.171,106,Catholic
8193,No,Male,-0.738,13.252,-0.171,106,Catholic
8193,No,Male,-0.458,13.981,-0.171,106,Catholic
8193,No,Male,0.422,15.969,-0.171,106,Catholic
8193,Yes,Male,-0.418,7.212,-0.171,106,Catholic
8193,No,Male,-0.378,5.189,-0.171,106,Catholic
8193,No,Male,-0.258,20.625,-0.171,106,Catholic
8193,No,Male,-0.008,17.594,-0.171,106,Catholic
8193,No,Male,-0.378,19.092,-0.171,106,Catholic
8193,No,Male,-0.178,10.985,-0.171,106,Catholic
8193,No,Male,-0.008,17.109,-0.171,106,Catholic
8193,Yes,Male,-1.588,13.276,-0.171,106,Catholic
8193,No,Male,-0.328,22.475,-0.171,106,Catholic
8193,No,Male,-0.008,22.079,-0.171,106,Catholic
8193,No,Male,-0.288,21.893,-0.171,106,Catholic
8193,No,Male,0.472,17.554,-0.171,106,Catholic
8193,No,Male,-0.618,12.674,-0.171,106,Catholic
8193,Yes,Male,-0.508,10.987,-0.171,106,Catholic
8202,No,Male,-0.248,11.137,0.092,1436,Public
8202,No,Female,-0.818,6.469,0.092,1436,Public
8202,No,Male,1.312,24.107,0.092,1436,Public
8202,No,Female,0.242,-2.832,0.092,1436,Public
8202,No,Male,-0.298,13.651,0.092,1436,Public
8202,No,Female,-0.648,7.709,0.092,1436,Public
8202,Yes,Female,-0.188,1.062,0.092,1436,Public
8202,No,Female,0.452,14.051,0.092,1436,Public
8202,No,Female,-0.488,10.061,0.092,1436,Public
8202,No,Female,0.972,24.993,0.092,1436,Public
8202,No,Female,-0.148,2.165,0.092,1436,Public
8202,No,Male,-0.918,16.59,0.092,1436,Public
8202,No,Female,-0.538,18.113,0.092,1436,Public
8202,No,Male,1.172,18.46,0.092,1436,Public
8202,Yes,Female,-0.098,5.758,0.092,1436,Public
8202,No,Male,1.282,24.421,0.092,1436,Public
8202,No,Female,-0.278,14.518,0.092,1436,Public
8202,No,Male,1.082,21.435,0.092,1436,Public
8202,Yes,Female,0.212,3.445,0.092,1436,Public
8202,Yes,Female,-0.718,16.791,0.092,1436,Public
8202,No,Female,1.242,5.585,0.092,1436,Public
8202,No,Male,0.582,8.439,0.092,1436,Public
8202,No,Male,1.222,19.67,0.092,1436,Public
8202,No,Female,-0.098,7.448,0.092,1436,Public
8202,Yes,Female,-0.068,0.787,0.092,1436,Public
8202,No,Male,0.092,15.89,0.092,1436,Public
8202,No,Male,0.622,4.778,0.092,1436,Public
8202,No,Female,0.762,8.796,0.092,1436,Public
8202,No,Female,-0.188,6.546,0.092,1436,Public
8202,No,Male,-0.548,14.841,0.092,1436,Public
8202,Yes,Male,-1.168,2.783,0.092,1436,Public
8202,No,Female,-0.138,5.286,0.092,1436,Public
8202,No,Male,0.142,24.421,0.092,1436,Public
8202,No,Male,-0.038,16.166,0.092,1436,Public
8202,No,Female,-0.758,16.395,0.092,1436,Public
8357,No,Female,-0.898,7.387,-0.101,2070,Public
8357,No,Male,-0.408,13.984,-0.101,2070,Public
8357,No,Male,1.132,19.244,-0.101,2070,Public
8357,No,Female,-1.288,7.075,-0.101,2070,Public
8357,No,Female,0.382,11.736,-0.101,2070,Public
8357,No,Female,0.042,12.51,-0.101,2070,Public
8357,No,Female,0.682,1.017,-0.101,2070,Public
8357,No,Female,0.182,18.33,-0.101,2070,Public
8357,No,Male,-3.758,3.671,-0.101,2070,Public
8357,No,Male,0.752,24.386,-0.101,2070,Public
8357,No,Female,0.432,21.836,-0.101,2070,Public
8357,No,Male,-0.498,22.359,-0.101,2070,Public
8357,No,Female,-0.278,16.401,-0.101,2070,Public
8357,No,Male,1.092,20.252,-0.101,2070,Public
8357,No,Male,-0.678,15.547,-0.101,2070,Public
8357,Yes,Male,-1.398,1.681,-0.101,2070,Public
8357,No,Female,-0.068,14.133,-0.101,2070,Public
8357,No,Female,0.202,20.013,-0.101,2070,Public
8357,No,Male,0.062,20.403,-0.101,2070,Public
8357,No,Male,0.912,10.242,-0.101,2070,Public
8357,No,Male,-0.118,14.025,-0.101,2070,Public
8357,No,Female,-0.288,7.647,-0.101,2070,Public
8357,No,Female,1.422,17.342,-0.101,2070,Public
8357,No,Female,0.852,8.145,-0.101,2070,Public
8357,No,Female,-0.488,14.142,-0.101,2070,Public
8357,No,Female,-0.338,22.129,-0.101,2070,Public
8357,No,Male,-0.538,22.673,-0.101,2070,Public
8367,No,Male,-0.228,15.936,0.032,153,Public
8367,No,Female,-0.208,1.865,0.032,153,Public
8367,Yes,Male,0.532,-2.832,0.032,153,Public
8367,No,Female,0.662,2.122,0.032,153,Public
8367,No,Male,-0.228,6.755,0.032,153,Public
8367,No,Male,-1.078,0.725,0.032,153,Public
8367,Yes,Male,-1.028,0.836,0.032,153,Public
8367,No,Female,0.242,6.788,0.032,153,Public
8367,No,Female,-0.048,8.454,0.032,153,Public
8367,No,Male,1.462,4.192,0.032,153,Public
8367,No,Female,-0.458,4.841,0.032,153,Public
8367,No,Male,0.202,3.895,0.032,153,Public
8367,No,Female,1.202,6.227,0.032,153,Public
8367,No,Female,-0.668,3.935,0.032,153,Public
8477,No,Female,-0.308,10.036,-0.19,1400,Public
8477,No,Female,0.062,7.733,-0.19,1400,Public
8477,No,Male,-0.438,12.683,-0.19,1400,Public
8477,No,Female,-0.148,5.84,-0.19,1400,Public
8477,Yes,Female,-1.948,7.644,-0.19,1400,Public
8477,No,Female,-0.438,7.276,-0.19,1400,Public
8477,No,Male,-0.868,20.726,-0.19,1400,Public
8477,No,Female,-0.168,16.28,-0.19,1400,Public
8477,No,Female,0.752,20.716,-0.19,1400,Public
8477,Yes,Male,-0.368,4.986,-0.19,1400,Public
8477,No,Female,0.052,23.549,-0.19,1400,Public
8477,No,Male,-0.568,7.873,-0.19,1400,Public
8477,No,Male,0.082,10.776,-0.19,1400,Public
8477,No,Male,-0.168,21.179,-0.19,1400,Public
8477,Yes,Female,-2.298,1.138,-0.19,1400,Public
8477,No,Female,-0.468,5.671,-0.19,1400,Public
8477,No,Male,0.932,13.967,-0.19,1400,Public
8477,No,Female,0.812,20.73,-0.19,1400,Public
8477,No,Female,0.762,21.586,-0.19,1400,Public
8477,No,Female,0.732,13.676,-0.19,1400,Public
8477,Yes,Female,0.742,7.044,-0.19,1400,Public
8477,No,Female,0.202,9.743,-0.19,1400,Public
8477,No,Male,-0.398,16.305,-0.19,1400,Public
8477,No,Male,-0.708,16.646,-0.19,1400,Public
8477,No,Female,0.662,14.076,-0.19,1400,Public
8477,No,Female,-0.888,13.97,-0.19,1400,Public
8477,No,Female,0.792,22.864,-0.19,1400,Public
8477,No,Male,-0.918,16.583,-0.19,1400,Public
8477,Yes,Male,-2.218,4.662,-0.19,1400,Public
8477,No,Female,0.232,22.653,-0.19,1400,Public
8477,No,Female,-0.418,5.642,-0.19,1400,Public
8477,No,Female,0.572,8.135,-0.19,1400,Public
8477,No,Male,-0.298,16.324,-0.19,1400,Public
8477,No,Female,-0.728,1.565,-0.19,1400,Public
8477,No,Male,0.322,23.062,-0.19,1400,Public
8477,No,Female,-0.468,4.173,-0.19,1400,Public
8477,No,Female,0.262,5.811,-0.19,1400,Public
8531,Yes,Male,1.062,6.199,0.414,2190,Public
8531,No,Female,-0.318,1.375,0.414,2190,Public
8531,No,Male,-0.148,1.882,0.414,2190,Public
8531,No,Male,1.192,24.112,0.414,2190,Public
8531,No,Male,0.782,7.529,0.414,2190,Public
8531,No,Female,0.202,13.985,0.414,2190,Public
8531,No,Female,1.022,15.997,0.414,2190,Public
8531,No,Female,-0.628,23.696,0.414,2190,Public
8531,No,Female,1.092,21.366,0.414,2190,Public
8531,No,Female,0.452,7.204,0.414,2190,Public
8531,No,Male,1.512,23.087,0.414,2190,Public
8531,No,Male,0.742,19.365,0.414,2190,Public
8531,No,Male,-1.178,22.401,0.414,2190,Public
8531,No,Female,1.332,18.817,0.414,2190,Public
8531,No,Male,-0.558,14.087,0.414,2190,Public
8531,No,Female,-0.138,14.733,0.414,2190,Public
8531,No,Male,1.182,15.555,0.414,2190,Public
8531,No,Female,0.842,11.841,0.414,2190,Public
8531,Yes,Female,0.332,13.689,0.414,2190,Public
8531,Yes,Male,0.502,7.061,0.414,2190,Public
8531,No,Male,0.842,20.121,0.414,2190,Public
8531,Yes,Female,-0.368,10.663,0.414,2190,Public
8531,Yes,Female,0.022,10.46,0.414,2190,Public
8531,No,Male,0.722,17.153,0.414,2190,Public
8531,No,Male,0.462,4.552,0.414,2190,Public
8531,No,Male,0.922,22.271,0.414,2190,Public
8531,No,Female,-0.008,5.538,0.414,2190,Public
8531,No,Female,0.932,23.501,0.414,2190,Public
8531,No,Female,1.052,23.397,0.414,2190,Public
8531,No,Male,0.592,24.418,0.414,2190,Public
8531,No,Male,0.722,10.17,0.414,2190,Public
8531,No,Male,-0.208,6.311,0.414,2190,Public
8531,No,Male,1.262,20.094,0.414,2190,Public
8531,Yes,Female,-0.968,14.419,0.414,2190,Public
8531,No,Female,0.232,8.15,0.414,2190,Public
8531,No,Female,-0.088,5.945,0.414,2190,Public
8531,No,Female,-0.128,10.358,0.414,2190,Public
8531,Yes,Female,0.092,-1.509,0.414,2190,Public
8531,No,Female,1.512,7.166,0.414,2190,Public
8531,No,Female,0.312,22.895,0.414,2190,Public
8531,Yes,Female,-0.458,4.622,0.414,2190,Public
8627,No,Male,0.462,10.86,0.111,2452,Public
8627,No,Male,-0.188,8.921,0.111,2452,Public
8627,No,Female,0.832,10.904,0.111,2452,Public
8627,No,Male,0.762,1.609,0.111,2452,Public
8627,No,Female,-0.188,9.352,0.111,2452,Public
8627,No,Female,0.492,3.545,0.111,2452,Public
8627,No,Female,-0.388,12.752,0.111,2452,Public
8627,No,Male,1.452,0.978,0.111,2452,Public
8627,No,Female,-1.008,2.601,0.111,2452,Public
8627,No,Male,-0.158,5.277,0.111,2452,Public
8627,No,Male,-0.738,24.993,0.111,2452,Public
8627,No,Male,1.122,24.993,0.111,2452,Public
8627,No,Female,1.122,23.52,0.111,2452,Public
8627,No,Male,-0.018,13.946,0.111,2452,Public
8627,No,Female,0.202,14.259,0.111,2452,Public
8627,No,Male,-0.358,15.525,0.111,2452,Public
8627,No,Female,-0.288,2.829,0.111,2452,Public
8627,Yes,Male,-0.188,15.523,0.111,2452,Public
8627,No,Male,0.272,11.322,0.111,2452,Public
8627,No,Male,0.922,13.522,0.111,2452,Public
8627,No,Male,-0.118,16.59,0.111,2452,Public
8627,No,Female,0.942,16.438,0.111,2452,Public
8627,No,Male,0.272,5.098,0.111,2452,Public
8627,No,Male,-1.058,8.867,0.111,2452,Public
8627,No,Male,-0.428,18.125,0.111,2452,Public
8627,No,Female,0.172,14.354,0.111,2452,Public
8627,Yes,Female,-0.578,9.262,0.111,2452,Public
8627,No,Male,0.262,12.449,0.111,2452,Public
8627,Yes,Male,-1.528,11.534,0.111,2452,Public
8627,No,Female,0.462,11.378,0.111,2452,Public
8627,No,Male,-0.208,6.41,0.111,2452,Public
8627,No,Female,1.082,12.22,0.111,2452,Public
8627,No,Female,-0.188,14.547,0.111,2452,Public
8627,No,Male,-0.648,16.66,0.111,2452,Public
8627,Yes,Male,-0.248,2.021,0.111,2452,Public
8627,No,Female,0.312,22.038,0.111,2452,Public
8627,Yes,Female,-0.178,4.348,0.111,2452,Public
8627,No,Female,1.012,18.999,0.111,2452,Public
8627,No,Female,0.712,11.477,0.111,2452,Public
8627,No,Male,0.552,15.254,0.111,2452,Public
8627,No,Female,-0.598,4.575,0.111,2452,Public
8627,Yes,Male,0.002,3.442,0.111,2452,Public
8627,No,Male,0.272,11.271,0.111,2452,Public
8627,No,Male,1.292,15.295,0.111,2452,Public
8627,No,Female,0.682,6.703,0.111,2452,Public
8627,Yes,Female,-0.228,3.59,0.111,2452,Public
8627,No,Male,0.542,18.143,0.111,2452,Public
8627,No,Male,-0.938,9.901,0.111,2452,Public
